fips,pop_estimate,percent_white,percent_black,percent_native_american,percent_asian,percent_nhpi,percent_multi,percent_nonwhite_hispanic
45069,27505,41.10,50.40,3.30,0.30,0.00,1.00,0.01
45071,37914,62.60,31.60,0.30,0.20,0.00,0.60,0.05
45073,75926,88.00,7.20,0.40,0.70,0.00,0.30,0.02
45075,89116,34.10,61.90,0.30,1.00,0.00,0.50,0.01
45077,121449,88.60,6.50,0.30,1.80,0.10,0.30,0.01
45079,404869,46.00,46.60,0.10,2.70,0.10,0.30,0.02
45081,20228,64.00,25.60,0.30,0.00,0.00,0.70,0.09
45083,297732,73.30,20.50,0.20,2.30,0.00,0.30,0.02
45085,107379,48.30,47.00,0.30,1.20,0.00,0.60,0.01
45087,27772,65.80,30.90,0.10,0.00,0.00,0.80,0.01
45089,32256,32.00,65.20,0.30,0.50,0.00,0.40,0.02
45091,251664,74.70,19.00,0.60,1.90,0.10,0.30,0.02
46003,2739,92.10,1.60,3.10,0.00,0.00,0.80,0.03
46005,18163,85.70,0.40,1.40,9.30,0.00,0.70,0.03
46007,3440,31.60,0.20,48.80,0.30,0.00,4.60,0.07
46009,6972,89.10,1.30,5.30,1.40,0.00,0.90,0.01
46011,33697,92.70,1.60,1.10,2.90,0.00,0.40,0.01
46013,38637,90.90,1.60,3.40,2.60,0.00,0.60,0.00
46015,5280,86.60,0.00,10.40,0.30,0.00,1.40,0.01
46017,2048,11.80,0.40,83.60,0.00,2.00,1.70,0.02
46019,10194,94.40,0.60,1.80,0.00,0.00,1.20,0.01
46021,1443,97.40,0.00,1.00,0.00,0.00,1.30,0.00
46023,9319,63.80,0.10,31.90,0.20,0.10,0.80,0.03
46025,3642,95.70,0.00,2.60,0.90,0.00,1.90,0.01
46027,13907,89.70,1.60,2.90,2.50,0.00,1.20,0.01
46029,27963,94.70,0.50,1.80,0.60,0.00,0.50,0.01
46031,4177,29.40,0.50,67.70,0.20,0.00,0.70,0.01
46033,8519,93.10,0.20,3.80,0.40,0.00,0.90,0.01
46035,19753,92.90,0.60,3.10,0.10,0.00,1.00,0.01
46037,5524,87.80,0.00,10.30,0.10,0.00,0.90,0.01
46039,4282,99.60,0.00,0.10,0.00,0.00,0.30,0.00
46041,5709,20.40,0.10,77.70,0.10,0.00,0.80,0.01
46043,2940,95.10,0.00,2.70,0.00,0.00,1.30,0.00
46045,3971,98.70,0.10,0.40,0.10,0.00,1.20,0.00
46047,6783,86.80,0.70,5.60,1.60,0.00,1.60,0.02
46049,2327,94.70,0.00,4.90,0.10,0.00,0.90,0.01
46051,7133,95.50,0.00,3.40,0.10,0.00,0.70,0.00
46053,4209,88.60,0.00,7.20,0.50,0.00,0.90,0.01
46055,2084,89.30,0.00,7.70,0.00,0.00,2.70,0.00
46057,5911,97.10,0.20,0.70,0.30,0.00,0.50,0.01
46059,3303,98.60,0.00,0.00,0.20,0.00,0.80,0.00
46061,3404,93.90,4.60,1.10,0.00,0.00,0.30,0.00
46063,1281,94.20,1.30,2.30,0.70,0.00,0.50,0.01
46065,17572,83.90,0.50,11.20,0.40,0.00,1.10,0.02
46067,7277,96.30,0.40,2.10,0.20,0.00,0.70,0.01
46069,1373,86.10,0.00,9.50,0.00,0.00,3.70,0.00
46071,3275,43.10,0.20,52.40,0.40,0.00,2.90,0.00
46073,2034,98.20,0.00,0.40,0.00,0.00,0.70,0.00
46075,740,100.00,0.00,0.00,0.00,0.00,2.70,0.00
46077,5000,95.80,0.00,0.50,1.60,0.00,0.60,0.01
46079,12350,95.60,0.70,0.00,1.90,0.00,1.10,0.00
46081,25018,93.20,1.00,2.40,0.90,0.20,0.50,0.01
46083,53147,94.90,1.10,0.50,1.10,0.00,0.40,0.01
46085,3882,57.60,0.10,40.40,0.50,0.10,0.70,0.01
46087,5515,95.70,0.80,0.90,0.00,0.00,0.90,0.02
46089,2366,91.90,0.10,6.60,0.60,0.00,0.60,0.00
46091,4759,86.80,0.50,7.40,0.00,0.00,1.00,0.04
46093,27066,90.80,1.90,2.60,1.20,0.00,0.90,0.01
46095,2062,41.40,0.00,57.80,0.00,0.00,0.80,0.05
46097,2255,96.20,1.00,0.40,0.30,0.00,1.00,0.01
46099,183660,86.20,4.80,2.40,1.90,0.00,0.40,0.02
46101,6496,79.90,0.60,11.30,2.10,0.00,1.10,0.01
46102,14291,4.90,0.10,92.80,0.00,0.00,1.30,0.03
46103,108126,83.00,1.20,8.90,1.10,0.10,0.60,0.02
46105,2964,95.70,0.10,2.80,0.00,0.00,0.70,0.01
46107,2318,93.60,0.00,2.30,1.60,0.00,0.90,0.02
46109,10250,59.20,0.50,37.00,0.10,0.00,1.00,0.01
46111,2366,98.00,0.00,0.70,0.60,0.00,0.50,0.00
46115,6478,96.70,0.10,1.90,0.00,0.20,0.70,0.00
46117,2994,87.80,0.00,9.20,0.00,0.90,1.70,0.01
46119,1390,95.50,0.00,1.80,0.00,0.00,1.80,0.01
46121,10016,8.90,0.30,77.90,1.30,0.00,2.10,0.04
46123,5480,82.10,0.00,13.60,0.00,0.00,2.50,0.00
46125,8242,97.50,0.40,0.60,0.00,0.00,0.30,0.00
46127,14929,94.20,0.70,0.80,1.00,0.00,0.90,0.02
46129,5502,80.30,0.50,12.30,2.00,0.40,1.90,0.02
46135,22660,92.40,1.90,2.30,0.70,0.10,0.70,0.01
46137,2837,23.50,0.00,74.60,1.00,0.00,0.50,0.00
47001,75538,91.50,3.40,0.10,1.40,0.10,0.50,0.01
47003,46854,84.10,6.80,0.10,0.40,0.10,0.80,0.05
47005,16154,95.10,3.40,0.30,0.10,0.00,0.40,0.00
47007,14413,90.80,4.00,1.20,0.30,0.00,1.20,0.00
47009,127135,94.20,2.60,0.30,0.70,0.10,0.30,0.00
47011,103666,91.30,5.00,0.10,1.10,0.00,0.30,0.01
47013,39824,97.70,0.50,0.30,0.40,0.00,0.30,0.00
47015,13839,96.10,1.50,0.50,0.10,0.00,0.60,0.00
47017,28137,86.70,9.90,0.40,0.30,0.10,0.90,0.01
47019,56500,96.70,1.40,0.30,0.40,0.00,0.30,0.00
47021,39713,95.10,1.30,0.20,0.60,0.30,0.40,0.01
47023,17097,86.50,9.70,0.00,0.50,0.00,0.90,0.02
47025,31566,96.60,1.00,0.20,0.60,0.10,0.30,0.00
47027,7684,96.30,2.10,0.70,0.50,0.00,0.50,0.00
47029,35262,94.90,2.10,0.60,0.00,0.00,0.60,0.01
47031,54074,91.00,2.20,0.50,0.90,0.00,0.50,0.02
47033,14554,79.60,13.20,0.20,0.20,0.00,0.80,0.05
47035,58178,97.00,0.70,0.60,0.60,0.00,0.30,0.01
47037,678322,63.60,27.40,0.30,3.50,0.10,0.20,0.03
47039,11681,94.50,2.90,0.00,0.30,0.00,0.80,0.00
47041,19380,94.10,1.40,0.20,0.60,0.10,0.70,0.02
47043,51341,92.60,4.00,0.40,0.40,0.00,0.40,0.01
47045,37751,82.40,13.60,0.40,0.70,0.10,0.70,0.01
47047,39336,70.00,27.70,0.30,0.70,0.00,0.20,0.01
47049,17940,97.80,0.20,0.10,0.40,0.00,0.40,0.00
47051,41397,90.20,4.90,0.20,0.60,0.10,0.50,0.02
47053,49222,78.30,17.80,0.50,0.40,0.10,0.80,0.01
47055,29024,86.50,9.80,0.00,0.60,0.00,0.70,0.00
47057,22942,97.90,0.40,0.30,0.30,0.00,0.40,0.00
47059,68520,94.70,2.40,0.30,0.40,0.00,0.50,0.01
47061,13359,82.30,0.50,0.10,0.20,0.10,3.40,0.00
47063,63465,87.90,4.00,0.20,1.00,0.00,0.60,0.05
47065,354589,75.40,19.50,0.20,2.00,0.00,0.20,0.01
47067,6605,98.00,0.50,0.70,0.30,0.00,0.50,0.00
47069,25784,56.00,41.50,0.30,0.70,0.00,0.60,0.00
47071,25813,94.20,3.70,0.10,1.00,0.10,0.40,0.00
47073,56402,96.10,1.30,0.20,0.50,0.00,0.30,0.01
47075,17944,45.50,50.00,0.00,0.10,0.10,1.10,0.03
47077,27889,89.50,8.00,0.00,0.20,0.00,0.50,0.00
47079,32263,89.40,9.00,0.20,0.10,0.00,0.30,0.00
47081,24502,92.20,5.00,0.20,0.20,0.00,0.50,0.01
47083,8188,93.00,4.00,0.50,0.30,0.00,1.30,0.00
47085,18281,94.40,3.80,0.40,0.20,0.10,0.50,0.01
47087,11573,96.80,0.60,0.00,0.00,0.00,0.50,0.01
47089,52887,95.50,1.80,0.20,0.60,0.00,0.40,0.01
47091,17846,93.10,3.80,0.50,0.40,0.00,0.60,0.01
47093,452286,85.40,8.90,0.30,2.10,0.10,0.20,0.01
47095,7588,68.10,29.40,0.10,0.20,0.10,0.60,0.01
47097,26497,62.20,33.70,0.60,0.40,0.00,0.80,0.01
47099,42591,95.20,1.90,0.20,0.40,0.00,0.30,0.01
47101,11944,95.20,1.20,0.00,2.70,0.00,0.50,0.01
47103,33543,89.80,6.90,0.20,0.50,0.00,0.70,0.01
47105,51024,95.10,1.30,0.10,0.60,0.00,0.60,0.02
47107,52569,92.50,3.60,0.20,0.60,0.10,0.40,0.01
47109,25945,91.90,5.70,0.20,0.10,0.00,0.60,0.00
47111,23239,96.00,0.40,0.40,0.30,0.20,1.00,0.01
47113,97887,59.40,37.20,0.10,1.10,0.00,0.40,0.01
47115,28355,93.40,1.90,0.30,0.40,0.00,0.50,0.00
47117,31753,89.70,7.60,0.00,0.40,0.00,0.50,0.01
47119,87606,84.00,11.60,0.40,0.90,0.00,0.50,0.01
47121,11830,96.00,1.40,0.30,0.20,0.00,1.30,0.00
47123,45698,94.50,2.00,0.90,0.40,0.10,0.60,0.01
47125,192120,71.40,19.60,0.60,2.20,0.40,0.40,0.03
47127,6302,93.50,1.70,1.60,2.00,0.00,1.10,0.00
47129,21639,94.20,5.00,0.10,0.00,0.00,0.40,0.00
47131,30659,85.20,10.30,0.30,0.30,0.00,0.60,0.02
47133,21995,97.60,0.70,0.10,0.30,0.20,0.50,0.00
47135,7882,94.30,3.30,0.30,0.30,0.00,0.80,0.01
47137,5071,97.60,0.80,0.00,0.00,0.00,1.30,0.00
47139,16722,96.60,0.30,0.30,0.20,0.00,0.30,0.01
47141,75565,94.00,2.30,0.30,1.30,0.00,0.40,0.01
47143,32478,94.70,2.20,0.30,0.40,0.00,0.50,0.01
47145,52926,94.30,2.40,0.30,0.70,0.00,0.50,0.00
47147,68575,88.30,7.20,0.40,0.50,0.10,0.40,0.02
47149,298456,78.50,14.10,0.20,3.10,0.00,0.30,0.01
47151,21949,98.10,0.50,0.40,0.00,0.00,0.20,0.00
47153,14654,89.30,0.20,0.30,0.00,0.00,3.80,0.00
47155,95523,94.30,0.70,0.30,0.80,0.00,0.40,0.02
47157,937847,39.40,53.40,0.20,2.50,0.00,0.20,0.03
47159,19279,94.90,2.20,0.60,0.10,0.00,0.60,0.01
47161,13248,93.60,1.10,0.50,0.90,0.30,1.10,0.01
47163,156519,94.60,1.90,0.10,0.60,0.10,0.20,0.01
47165,175730,88.40,6.90,0.30,1.30,0.10,0.30,0.01
47167,61434,78.00,18.00,0.50,0.80,0.20,0.60,0.01
47169,8773,86.00,11.40,0.10,0.30,0.00,1.70,0.00
47171,17830,97.40,0.50,0.10,0.50,0.00,0.50,0.01
47173,19176,97.80,0.40,0.00,0.10,0.20,0.40,0.00
47175,5675,97.20,0.30,0.00,0.00,0.00,0.70,0.00
47177,40210,92.10,1.30,0.20,0.60,0.40,0.60,0.03
47179,126437,91.50,4.00,0.40,1.60,0.00,0.30,0.01
47181,16713,92.00,5.60,0.30,1.50,0.00,0.30,0.00
47183,33776,88.30,8.70,0.20,0.10,0.10,0.40,0.01
47185,26394,96.10,1.60,0.00,0.00,0.00,0.20,0.00
47187,212161,89.50,4.20,0.20,4.00,0.00,0.30,0.00
47189,128874,88.40,6.80,0.30,1.50,0.10,0.30,0.01
48001,57747,73.30,20.90,0.50,0.50,0.00,0.40,0.04
48003,17577,91.80,2.10,0.10,0.20,0.10,0.90,0.05
48005,87700,78.10,14.80,0.50,1.10,0.00,0.50,0.05
48007,24832,87.80,1.60,0.40,2.00,0.00,1.80,0.07
48009,8793,94.50,1.20,0.40,0.40,0.00,0.90,0.02
48011,1929,94.40,2.00,1.30,0.00,0.00,1.10,0.02
48013,48139,92.30,0.70,0.30,0.40,0.00,1.40,0.06
48015,29292,80.60,9.00,0.00,0.20,0.00,0.70,0.09
48017,7098,85.70,1.60,0.10,0.90,0.20,0.30,0.12
48019,21316,92.30,1.00,1.10,0.20,0.00,1.70,0.04
48021,80306,75.90,8.10,0.60,0.90,0.00,0.50,0.14
48023,3602,91.50,3.40,0.00,0.00,0.00,2.00,0.02
48025,32729,87.40,8.50,0.50,0.50,0.00,0.60,0.03
48027,336506,64.10,22.70,0.80,2.90,0.70,0.40,0.07
48029,1892004,79.40,7.50,0.60,2.70,0.10,0.10,0.09
48031,11089,91.90,0.70,0.90,0.60,0.00,0.80,0.05
48033,602,100.00,0.00,0.00,0.00,0.00,6.40,0.00
48035,17955,94.30,1.40,0.40,0.30,0.00,0.50,0.02
48037,93635,69.30,24.40,0.90,1.00,0.10,0.60,0.03
48039,345995,73.90,13.20,0.60,6.20,0.00,0.30,0.05
48041,214231,74.80,10.40,0.40,6.00,0.00,0.50,0.07
48043,9220,92.10,0.10,1.90,1.60,0.00,1.10,0.04
48045,1591,90.60,1.70,0.00,0.00,1.00,1.90,0.02
48047,7251,87.80,0.90,1.00,0.00,0.00,1.60,0.12
48049,37787,91.70,4.00,0.30,0.70,0.00,0.40,0.02
48051,17596,79.10,12.50,0.20,0.30,0.00,0.80,0.07
48053,45017,94.00,1.50,0.60,0.70,0.00,0.70,0.02
48055,40544,77.80,6.60,0.90,1.00,0.10,0.60,0.14
48057,21821,86.60,2.70,0.10,5.10,0.10,1.40,0.05
48059,13660,94.60,1.50,0.10,0.20,0.00,0.80,0.01
48061,420201,94.00,0.50,0.30,0.70,0.00,0.20,0.05
48063,12670,71.70,16.90,0.40,0.30,0.00,1.20,0.09
48065,6033,95.30,0.60,0.40,0.50,0.20,1.30,0.01
48067,30118,78.40,17.20,0.10,0.40,0.00,0.60,0.02
48069,7891,92.60,0.70,0.20,1.20,0.00,0.80,0.04
48071,39283,87.40,8.00,0.10,1.30,0.00,0.50,0.02
48073,51594,81.20,13.70,0.60,0.60,0.00,0.90,0.03
48075,7064,82.40,7.20,1.00,2.30,3.40,1.20,0.03
48077,10369,94.50,0.60,1.30,0.30,0.00,0.50,0.01
48079,2932,89.20,2.80,0.20,0.00,0.00,1.80,0.05
48081,3238,89.60,0.60,0.60,0.20,0.00,0.70,0.08
48083,8422,92.20,2.70,0.80,0.80,0.00,1.40,0.02
48085,914075,71.10,9.30,0.40,13.60,0.10,0.20,0.03
48087,3026,76.40,3.70,4.60,0.10,0.00,2.20,0.15
48089,20913,75.00,13.10,0.20,0.10,0.00,0.50,0.11
48091,129100,90.60,2.00,0.20,1.10,0.00,0.30,0.05
48093,13492,95.20,1.20,0.50,0.60,0.00,0.50,0.03
48095,3858,97.30,0.80,0.20,1.00,0.00,0.50,0.01
48097,39064,91.70,2.50,0.70,0.90,0.20,0.70,0.02
48099,75818,72.20,14.40,0.80,1.90,0.90,0.90,0.05
48101,1498,80.20,10.20,0.30,0.00,0.00,1.60,0.06
48103,4836,51.00,4.40,0.10,0.00,0.00,1.30,0.45
48105,3836,40.30,0.90,0.00,0.00,0.00,1.00,0.59
48107,5895,91.60,4.10,0.00,0.00,0.00,1.00,0.04
48109,2257,83.50,0.40,0.00,0.30,0.00,1.80,0.15
48111,7207,90.90,1.80,1.30,0.90,0.00,2.10,0.04
48113,2552213,61.30,22.40,0.30,6.00,0.10,0.10,0.09
48115,13095,78.20,6.00,1.90,0.90,0.00,1.60,0.15
48117,18947,87.30,1.20,0.60,0.50,0.10,1.80,0.10
48119,5172,86.20,7.90,0.20,0.70,0.00,1.30,0.02
48121,781321,75.90,9.30,0.40,7.80,0.10,0.20,0.04
48123,20474,67.80,9.30,0.70,0.00,0.00,1.10,0.22
48125,2224,89.90,3.10,1.00,0.10,0.00,1.80,0.06
48127,10822,93.70,0.10,0.00,0.20,0.00,0.10,0.06
48129,3433,91.80,3.80,0.70,0.50,0.00,0.90,0.01
48131,11434,86.10,1.40,0.30,0.30,0.00,0.20,0.12
48133,18278,91.90,2.20,0.40,0.20,0.00,1.20,0.04
48135,155744,82.30,4.40,0.50,1.10,0.00,0.50,0.11
48137,2111,98.90,0.00,0.00,0.00,0.00,1.90,0.01
48139,164092,81.40,9.30,1.10,0.70,0.10,0.60,0.07
48141,834825,81.10,3.40,0.70,1.10,0.10,0.20,0.14
48143,41016,91.60,1.70,1.00,0.80,0.00,0.80,0.04
48145,17289,71.50,24.70,0.30,0.20,0.10,0.40,0.03
48147,33787,87.60,6.50,0.50,0.70,0.10,0.40,0.02
48149,24963,90.40,6.00,0.10,0.70,0.00,0.30,0.02
48151,3875,91.00,2.90,0.70,0.50,0.10,0.80,0.05
48153,5953,94.00,2.70,0.20,0.30,0.00,0.80,0.02
48155,1414,84.20,2.20,0.00,0.00,0.00,4.90,0.14
48157,711421,52.30,20.60,0.30,19.30,0.00,0.30,0.06
48159,10639,88.60,4.60,0.50,0.00,0.10,1.10,0.05
48161,19646,80.90,16.20,0.20,0.50,0.00,0.60,0.01
48163,19110,71.30,4.10,0.10,0.60,0.00,0.70,0.24
48165,19889,93.60,2.40,0.20,0.50,0.00,0.50,0.03
48167,321184,78.10,12.80,0.50,3.40,0.00,0.40,0.04
48169,6739,84.80,4.60,0.30,0.60,0.00,1.30,0.10
48171,25939,92.60,0.10,2.40,0.10,0.00,1.40,0.06
48173,1420,77.20,0.00,0.00,0.00,0.00,2.80,0.23
48175,7510,75.00,5.40,0.00,0.20,0.00,0.40,0.19
48177,20558,56.40,6.80,0.20,0.20,0.00,0.80,0.36
48179,22962,85.00,4.50,1.70,0.70,0.10,0.70,0.07
48181,126146,87.00,5.60,1.30,1.30,0.10,0.40,0.02
48183,123402,74.40,20.30,0.30,1.40,0.10,0.40,0.02
48185,27358,77.10,15.80,1.20,0.10,0.00,0.70,0.05
48187,150889,72.70,7.70,0.30,1.70,0.20,0.40,0.16
48189,34527,85.70,4.90,0.60,0.20,0.00,1.30,0.08
48191,3102,78.40,7.80,0.30,0.50,0.00,2.10,0.12
48193,8220,95.70,0.70,0.70,0.20,0.00,0.90,0.01
48195,5532,92.20,0.30,0.10,0.00,0.00,0.80,0.08
48197,3990,86.60,7.10,0.40,0.50,0.00,1.50,0.03
48199,55993,91.90,5.70,0.20,0.50,0.00,0.30,0.00
48201,4525519,63.30,18.90,0.40,6.80,0.10,0.10,0.10
48203,66606,73.00,21.30,0.40,0.70,0.00,0.60,0.04
48205,5821,82.40,8.50,0.00,1.40,0.00,2.30,0.03
48207,5806,89.80,3.20,0.60,0.70,0.00,0.90,0.04
48209,194843,87.50,3.80,0.30,1.40,0.10,0.50,0.06
48211,4152,92.50,0.80,0.40,0.30,0.00,1.50,0.05
48213,79687,89.20,6.90,1.00,0.70,0.10,0.30,0.02
48215,839539,88.90,0.60,0.20,1.00,0.00,0.20,0.10
48217,35098,87.90,6.60,1.10,0.30,0.20,0.50,0.03
48219,23273,89.50,3.80,1.10,0.20,0.10,0.60,0.05
48221,55418,95.40,0.70,0.90,0.80,0.00,0.40,0.01
48223,35929,84.00,6.70,0.30,0.70,0.10,0.50,0.06
48225,22849,68.10,25.10,0.20,0.40,0.00,0.60,0.04
48227,36491,83.50,5.90,1.00,0.80,0.10,1.00,0.08
48229,3702,74.40,1.80,0.00,1.20,0.00,1.90,0.22
48231,90322,78.80,7.90,0.80,1.20,0.00,0.50,0.09
48233,21704,88.10,2.20,1.60,0.60,0.30,1.10,0.06
48235,1592,82.40,3.20,0.00,0.00,0.00,1.90,0.13
48237,8839,92.20,4.60,0.40,0.10,0.00,0.50,0.02
48239,14756,86.60,7.40,0.00,0.30,0.10,1.10,0.05
48241,35444,78.00,16.80,0.10,0.50,0.10,0.50,0.03
48243,2236,96.10,0.70,0.40,1.50,0.00,0.80,0.01
48245,254574,58.50,34.00,0.40,3.60,0.00,0.30,0.03
48247,5262,97.70,0.00,0.00,0.00,0.00,0.80,0.02
48249,41318,96.20,0.60,0.20,0.60,0.10,0.30,0.02
48251,160173,91.50,2.90,0.60,0.80,0.40,0.60,0.02
48253,19969,68.30,14.70,0.90,0.30,0.00,1.00,0.14
48255,15051,68.80,8.80,0.10,0.10,0.00,0.80,0.22
48257,114852,82.20,10.50,0.40,1.10,0.10,0.40,0.04
48259,40306,90.90,0.80,0.60,0.70,0.10,0.90,0.06
48261,564,95.90,0.00,0.00,0.20,0.00,6.80,0.04
48263,680,91.50,0.90,1.20,0.00,0.00,0.60,0.07
48265,50761,90.60,1.50,0.80,1.00,0.00,0.60,0.05
48267,4432,90.50,0.00,0.70,0.00,0.00,1.40,0.07
48269,289,99.70,0.00,0.00,0.00,0.00,12.90,0.00
48271,3631,96.80,0.10,0.20,0.00,0.00,1.10,0.03
48273,31540,87.50,3.80,0.40,2.00,0.00,0.80,0.06
48275,3753,86.50,6.00,0.70,0.20,0.00,1.10,0.06
48277,49401,81.20,12.40,0.30,0.90,0.40,0.70,0.01
48279,13368,87.60,5.10,0.30,0.60,0.00,1.00,0.07
48281,20473,88.40,3.00,0.50,1.20,1.20,1.00,0.04
48283,7418,75.60,1.30,0.00,0.10,0.00,2.60,0.22
48285,19859,78.10,6.80,0.00,0.40,0.00,0.80,0.14
48287,16850,80.20,11.00,0.00,1.00,0.00,0.60,0.07
48289,16966,89.50,7.40,0.60,0.70,0.20,0.30,0.01
48291,79884,80.90,10.00,0.40,0.60,0.00,0.40,0.07
48293,23480,76.20,18.10,1.10,0.70,0.00,0.40,0.04
48295,3495,87.80,0.40,0.70,0.80,0.00,1.40,0.08
48297,12043,91.00,2.50,0.20,0.60,0.00,1.10,0.05
48299,20195,93.60,0.80,0.90,0.40,0.00,1.40,0.03
48301,74,90.50,0.00,5.40,0.00,0.00,5.20,0.00
48303,298042,80.40,7.30,1.00,2.10,0.10,0.30,0.09
48305,5785,82.70,1.60,0.80,0.30,0.00,2.00,0.14
48307,8145,85.60,2.00,0.00,0.00,0.00,1.90,0.08
48309,245720,77.20,14.40,0.50,1.60,0.00,0.40,0.05
48311,600,94.80,0.00,0.80,0.00,0.00,6.40,0.04
48313,13979,73.00,17.40,0.20,1.10,0.20,1.10,0.05
48315,10140,73.10,23.70,0.30,0.00,0.20,0.80,0.02
48317,5547,82.90,0.60,2.30,0.00,0.20,0.70,0.16
48319,4122,86.50,0.00,1.60,2.50,0.00,3.10,0.10
48321,36744,74.70,10.30,0.70,2.00,0.10,1.50,0.12
48323,57471,93.30,0.40,1.30,0.40,0.10,0.30,0.05
48325,48548,90.50,2.50,0.60,0.60,0.00,0.80,0.05
48327,2123,80.30,0.70,1.50,0.00,0.00,5.20,0.16
48329,159883,82.80,6.20,0.50,1.90,0.00,0.40,0.08
48331,24479,84.30,9.00,0.20,0.50,0.00,1.10,0.04
48333,4887,98.00,0.20,0.00,0.10,0.00,0.30,0.02
48335,8774,78.50,11.00,0.60,0.40,0.00,1.00,0.09
48337,19406,95.00,0.20,0.30,0.10,0.00,0.60,0.02
48339,535187,86.40,4.60,0.30,2.80,0.10,0.20,0.04
48341,22016,76.50,4.30,0.70,7.90,0.00,1.20,0.11
48343,12530,68.80,23.70,0.40,0.10,0.10,1.00,0.05
48345,1114,86.90,3.50,0.00,0.00,0.00,2.90,0.06
48347,65411,76.20,17.70,0.80,1.80,0.00,0.50,0.03
48349,48239,75.70,13.30,1.90,0.60,1.00,0.60,0.08
48351,14187,77.00,21.40,0.20,0.10,0.00,0.40,0.00
48353,14990,87.50,5.00,0.70,0.30,0.00,1.00,0.06
48355,358484,88.70,3.80,0.50,2.00,0.10,0.20,0.05
48357,10484,88.20,0.50,1.90,0.20,0.00,1.50,0.09
48359,2083,90.20,6.40,0.00,0.10,0.00,2.10,0.01
48361,83909,87.80,8.30,0.30,1.20,0.00,0.30,0.01
48363,28109,91.80,2.40,0.70,0.60,0.10,0.50,0.03
48365,23574,80.60,16.40,0.10,0.60,0.00,0.70,0.01
48367,125963,93.40,1.40,0.70,0.50,0.10,0.30,0.02
48369,9871,85.60,1.60,0.60,0.20,0.20,1.40,0.12
48371,15804,80.00,4.20,0.70,0.40,0.10,0.30,0.14
48373,46974,84.30,10.50,1.50,0.60,0.10,0.50,0.01
48375,121230,78.40,9.60,0.40,5.30,0.10,0.50,0.04
48377,7191,91.00,0.00,1.10,5.00,0.00,0.60,0.04
48379,11246,90.20,1.50,1.00,0.10,0.00,0.90,0.04
48381,130552,89.70,2.90,0.60,1.50,0.10,0.50,0.04
48383,3735,46.50,0.70,0.00,0.00,0.00,0.70,0.53
48385,3358,98.50,0.20,0.00,0.00,0.00,0.10,0.01
48387,12353,79.20,17.60,0.40,0.00,0.00,0.40,0.01
48389,14791,77.90,4.90,0.70,1.10,0.00,0.80,0.15
48391,7293,79.60,5.30,0.20,0.10,0.00,2.20,0.12
48393,889,97.50,0.00,0.00,0.40,0.00,1.60,0.00
48395,16727,76.20,19.70,0.50,0.30,0.10,0.50,0.02
48397,90414,85.90,6.00,0.20,2.40,0.00,0.60,0.03
48399,10266,91.50,1.30,0.60,1.10,0.00,0.80,0.05
48401,53026,79.10,17.10,0.20,0.50,0.00,0.40,0.02
48403,10429,89.50,7.60,0.20,0.10,0.00,1.10,0.01
48405,8403,74.30,20.80,2.10,0.00,0.00,1.20,0.02
48407,27436,86.40,11.20,0.50,0.00,0.00,0.90,0.01
48409,66867,92.30,1.70,0.30,1.00,0.00,0.50,0.04
48411,5851,87.70,2.90,0.00,0.00,0.00,2.00,0.07
48413,3122,63.70,0.30,0.00,0.10,0.00,0.10,0.36
48415,17346,87.90,4.50,0.60,0.20,0.00,1.00,0.05
48417,3348,96.70,0.20,0.30,0.20,0.00,0.50,0.01
48419,25689,78.70,19.10,0.60,0.50,0.10,0.30,0.01
48421,3067,91.50,0.30,0.20,0.00,0.00,1.70,0.08
48423,222277,76.90,17.60,0.40,1.60,0.10,0.30,0.02
48425,8650,92.80,0.60,0.90,0.00,0.60,1.10,0.05
48427,63420,95.10,0.10,0.10,0.10,0.00,0.20,0.05
48429,9365,90.10,2.20,0.90,0.50,0.00,1.70,0.05
48431,1139,91.60,0.30,0.00,0.00,0.00,2.10,0.07
48433,1084,94.30,3.50,0.00,0.00,0.00,1.20,0.01
48435,3894,69.30,0.60,0.20,0.00,1.00,0.30,0.29
48437,7541,82.80,5.80,3.60,0.20,0.10,2.40,0.08
48439,1983675,68.60,15.90,0.50,5.10,0.20,0.10,0.08
48441,135371,77.80,7.70,0.90,2.00,0.10,0.40,0.11
48443,721,63.80,3.20,0.70,0.00,0.00,5.90,0.26
48445,12755,89.50,5.20,0.30,0.00,0.00,0.90,0.05
48447,1541,98.30,0.10,0.00,0.30,0.00,1.60,0.00
48449,32664,72.10,9.20,0.70,0.80,0.00,0.70,0.16
48451,116906,85.00,4.30,0.30,1.20,0.00,0.40,0.08
48453,1176584,74.90,8.30,0.50,6.40,0.10,0.20,0.08
48455,14481,86.40,9.60,0.30,0.40,0.00,0.70,0.02
48457,21456,84.10,11.00,0.10,0.30,0.00,0.50,0.03
48459,40506,84.80,9.00,0.80,0.20,0.00,0.60,0.04
48461,3575,51.20,6.80,0.10,0.30,0.00,0.50,0.42
48463,27015,89.00,0.20,1.10,1.00,0.10,2.10,0.09
48465,48976,92.50,1.40,0.20,0.60,0.10,0.60,0.05
48467,53607,93.50,2.70,0.60,0.50,0.10,0.40,0.01
48469,91518,87.40,6.20,0.30,1.10,0.10,0.50,0.04
48471,70818,73.10,22.90,0.40,1.20,0.00,0.50,0.02
48473,48443,64.60,25.30,0.30,0.80,0.00,0.90,0.08
